books_genre_id	genre_name	upper_layer_genre_id
006508008003	アドベンチャーRPG	006508008
006508008004	シミュレーションRPG	006508008
006508008005	ダンジョンRPG	006508008
006508008006	その他	006508008
006508009	教育・学習	006508
006508009001	学習	006508009
006508009002	トレーニング	006508009
006508009003	タイピング	006508009
006508009004	その他	006508009
006508010	その他	006508
006508011	シューティング	006508
006508011001	縦スクロールシューティング	006508011
006508011002	横スクロールシューティング	006508011
006508011003	3Dシューティング	006508011
006508011004	ファーストパーソンシューティング	006508011
006508011005	その他	006508011
006509	PS Vita	006
006509001	本体	006509
006509002	周辺機器	006509
006509003	RPG	006509
006509003001	オーソドックスRPG	006509003
006509003002	アクションRPG	006509003
006509003003	アドベンチャーRPG	006509003
006509003004	ダンジョンRPG	006509003
006509003005	その他	006509003
006509003006	シミュレーションRPG	006509003
006509004	シミュレーション	006509
006509004001	育成シミュレーション	006509004
006509004002	恋愛シミュレーション	006509004
006509004003	歴史・戦略シミュレーション	006509004
006509004004	経営・設計シミュレーション	006509004
006509004005	パチンコシミュレーション	006509004
006509004006	その他	006509004
006509005	格闘・アクション	006509
006509005001	対戦格闘アクション	006509005
006509005002	アクションゲーム	006509005
006509005003	リズムアクション	006509005
006509005004	その他	006509005
006509006	アドベンチャー	006509
006509006001	アドベンチャー	006509006
006509006002	恋愛アドベンチャー	006509006
006509006003	推理アドベンチャー	006509006
006509006004	その他	006509006
006509007	シューティング	006509
006509007001	縦スクロールシューティング	006509007
006509007002	横スクロールシューティング	006509007
006509007003	3Dシューティング	006509007
006509007004	ファーストパーソンシューティング	006509007
006509007005	その他	006509007
006509008	スポーツ・レース	006509
006509008001	レース	006509008
006509008002	野球	006509008
006509008003	サッカー	006509008
006509008004	テニス	006509008
006509008005	ゴルフ	006509008
006509008006	釣り	006509008
006509008007	競馬	006509008
006509008008	プロレス	006509008
006509008009	その他	006509008
006509009	テーブル・パズル	006509
006509009001	テーブルゲーム	006509009
006509009002	ボードゲーム	006509009
006509009003	カードゲーム	006509009
006509009004	パズルゲーム	006509009
006509009005	麻雀	006509009
006509009006	将棋	006509009
006509009007	囲碁	006509009
006509009008	その他	006509009
006509010	教育・学習	006509
006509010001	学習	006509010
006509010002	トレーニング	006509010
006509010003	タイピング	006509010
006509010004	その他	006509010
006509011	その他	006509
006510	おもちゃ	006
006510001	赤ちゃん・知育玩具	006510
006510001001	知育玩具	006510001
006510001002	布のおもちゃ	006510001
006510001003	木のおもちゃ	006510001
006510001004	積み木	006510001
006510001005	ブロック・レゴ	006510001
006510001006	砂遊び	006510001
006510001007	水遊び	006510001
006510001008	ジム・メリー	006510001
006510001009	乗用玩具	006510001
006510001010	すべり台・ジャングルジム	006510001
006510001011	その他	006510001
006510001012	おえかき	006510001
006510001013	ねんど	006510001
006510001014	バストイ	006510001
006510001015	もじ・ことば	006510001
006510001016	ちず	006510001
006510001017	ベビートイ	006510001
006510002	男の子向け	006510
006510002001	電車・プラレール	006510002
006510002002	ミニカー・トミカ	006510002
006510002003	ラジコン	006510002
006510002004	変身・なりきりグッズ	006510002
006510002005	超合金・ロボット	006510002
006510002006	ブロック・レゴ	006510002
006510002007	トレーディングカードゲーム	006510002
006510002008	スポーツ玩具	006510002
006510002009	その他	006510002
006510003	女の子向け	006510
006510003001	きせかえ人形・ハウス	006510003
006510003002	ぬいぐるみ	006510003
006510003003	ままごと・ごっこ遊び	006510003
006510003004	コスメ・アクセサリー	006510003
006510003005	クッキングトイ	006510003
006510003006	その他	006510003
006510003007	変身・なりきりグッズ	006510003
006510003008	メイキングトイ	006510003
006510004	ホビー	006510
006510004001	アニメ・萌えグッズ	006510004
006510004002	フィギュア・ドール	006510004
006510004003	コスプレ	006510004
006510004004	エアガン・モデルガン	006510004
006510004005	鉄道模型	006510004
006510004006	プラモデル	006510004
006510004007	その他	006510004
006510004008	トレーディングカード	006510004
006510005	その他	006510
006510006	ファミリー向け	006510
006510006001	ボードゲーム	006510006
006510006002	知恵の輪	006510006
006510006003	手品・マジック	006510006
006510006004	楽器玩具	006510006
006510006005	科学・教育	006510006
006510006006	電子玩具・電子ペット	006510006
006510006007	パーティー用品・ビンゴ	006510006
006510006008	その他	006510006
006510006009	カードゲーム・トランプ	006510006
006510006010	チェス・オセロ・囲碁・将棋	006510006
006510006011	ドミノ	006510006
006510006012	スポーツゲーム	006510006
006510006013	アクションゲーム	006510006
006510006014	バランスゲーム	006510006
006510006015	ジグソーパズル	006510006
006510006016	フレーム	006510006
006510006017	立体パズル	006510006
006510007	雑貨	006510
006510007001	キャラクターグッズ	006510007
006510007002	その他	006510007
006511	Wii U	006
006511001	本体	006511
006511002	周辺機器	006511
006511003	アドベンチャー	006511
006511003001	アドベンチャー	006511003
006511003002	恋愛アドベンチャー	006511003
006511003003	推理アドベンチャー	006511003
006511003004	その他	006511003
006511004	テーブル・パズル	006511
006511004001	テーブルゲーム	006511004
006511004002	ボードゲーム	006511004
006511004003	カードゲーム	006511004
006511004004	パズルゲーム	006511004
006511004005	その他	006511004
006511005	格闘・アクション	006511
006511005001	対戦格闘アクション	006511005
006511005002	アクションゲーム	006511005
006511005003	リズムアクション	006511005
006511005004	その他	006511005
006511006	スポーツ・レース	006511
006511006001	レース	006511006
006511006002	野球	006511006
006511006003	サッカー	006511006
006511006004	テニス	006511006
006511006005	ゴルフ	006511006
006511006006	釣り	006511006
006511006007	競馬	006511006
006511006008	フィットネス	006511006
006511006009	その他	006511006
006511007	シミュレーション	006511
006511007001	育成シミュレーション	006511007
006511007002	恋愛シミュレーション	006511007
006511007003	歴史・戦略シミュレーション	006511007
006511007004	経営・設計シミュレーション	006511007
006511007005	パチンコシミュレーション	006511007
006511007007	その他	006511007
006511008	RPG	006511
006511008001	オーソドックスRPG	006511008
006511008002	アクションRPG	006511008
006511008003	アドベンチャーRPG	006511008
006511008004	ダンジョンRPG	006511008
006511008005	恋愛RPG	006511008
006511008006	その他	006511008
006511009	教育・学習	006511
006511009001	学習	006511009
006511009002	トレーニング	006511009
006511009003	タイピング	006511009
006511009004	その他	006511009
006511010	シューティング	006511
006511010001	縦スクロールシューティング	006511010
006511010002	横スクロールシューティング	006511010
006511010003	3Dシューティング	006511010
006511010004	ファーストパーソンシューティング	006511010
006511010005	その他	006511010
006511011	その他	006511
006512	Xbox One	006
006512001	本体	006512
006512002	周辺機器	006512
006512003	RPG	006512
006512003001	オーソドックスRPG	006512003
006512003002	アクションRPG	006512003
006512003003	アドベンチャーRPG	006512003
006512003004	シミュレーションRPG	006512003
006512003005	ダンジョンRPG	006512003
006512003006	その他	006512003
006512004	シミュレーション	006512
006512004001	育成シミュレーション	006512004
006512004002	恋愛シミュレーション	006512004
006512004003	歴史・戦略シミュレーション	006512004
006512004005	経営・設計シミュレーション	006512004
006512004006	パチンコシミュレーション	006512004
006512004007	その他	006512004
006512005	格闘・アクション	006512
006512005001	対戦格闘アクション	006512005
006512005002	アクションゲーム	006512005
006512005003	リズムアクション	006512005
006512005004	その他	006512005
006512006	アドベンチャー	006512
006512006001	アドベンチャー	006512006
006512006002	恋愛アドベンチャー	006512006
006512006003	推理アドベンチャー	006512006
006512006004	その他	006512006
006512007	シューティング	006512
006512007001	縦スクロールシューティング	006512007
006512007002	横スクロールシューティング	006512007
006512007003	3Dシューティング	006512007
006512007004	ファーストパーソンシューティング	006512007
006512007005	その他	006512007
006512008	スポーツ・レース	006512
006512008001	レース	006512008
006512008002	野球	006512008
006512008003	サッカー	006512008
006512008004	テニス	006512008
006512008005	ゴルフ	006512008
006512008006	釣り	006512008
006512008007	競馬	006512008
006512008008	バスケットボール	006512008
006512008009	プロレス	006512008
006512008010	その他	006512008
006512009	テーブル・パズル	006512
006512009001	テーブルゲーム	006512009
006512009002	ボードゲーム	006512009
006512009003	カードゲーム	006512009
006512009004	パズルゲーム	006512009
006512009005	麻雀	006512009
006512009006	将棋	006512009
006512009007	囲碁	006512009
006512009008	その他	006512009
006512010	教育・学習	006512
006512010001	学習	006512010
006512010002	トレーニング	006512010
006512010003	タイピング	006512010
006512010004	その他	006512010
006512011	その他	006512
006513	PS4	006
006513001	本体	006513
006513002	周辺機器	006513
006513003	RPG	006513
006513003001	オーソドックスRPG	006513003
006513003002	アクションRPG	006513003
006513003003	アドベンチャーRPG	006513003
006513003004	シミュレーションRPG	006513003
006513003005	ダンジョンRPG	006513003
006513003006	その他	006513003
006513004	シミュレーション	006513
006513004001	育成シミュレーション	006513004
006513004002	恋愛シミュレーション	006513004
006513004003	歴史・戦略シミュレーション	006513004
006513004005	経営・設計シミュレーション	006513004
006513004006	パチンコシミュレーション	006513004
006513004007	その他	006513004
006513005	格闘・アクション	006513
006513005001	対戦格闘アクション	006513005
006513005002	アクションゲーム	006513005
006513005003	リズムアクション	006513005
006513005004	その他	006513005
006513006	アドベンチャー	006513
006513006001	アドベンチャー	006513006
006513006002	恋愛アドベンチャー	006513006
006513006003	推理アドベンチャー	006513006
006513006004	その他	006513006
006513007	シューティング	006513
006513007001	縦スクロールシューティング	006513007
006513007002	横スクロールシューティング	006513007
006513007003	3Dシューティング	006513007
006513007004	ファーストパーソンシューティング	006513007
006513007005	その他	006513007
006513008	スポーツ・レース	006513
006513008001	レース	006513008
006513008002	野球	006513008
006513008003	サッカー	006513008
006513008004	テニス	006513008
006513008005	ゴルフ	006513008
006513008006	釣り	006513008
006513008007	競馬	006513008
006513008008	バスケットボール	006513008
006513008009	プロレス	006513008
006513008010	その他	006513008
006513009	テーブル・パズル	006513
006513009001	テーブルゲーム	006513009
006513009002	ボードゲーム	006513009
006513009003	カードゲーム	006513009
006513009004	パズルゲーム	006513009
006513009005	麻雀	006513009
006513009006	将棋	006513009
006513009007	囲碁	006513009
006513009008	その他	006513009
006513010	教育・学習	006513
006513010001	学習	006513010
006513010002	トレーニング	006513010
006513010003	タイピング	006513010
006513010004	その他	006513010
006513011	その他	006513
006514	Nintendo Switch	006
006514001	本体	006514
006514002	周辺機器	006514
006514003	RPG	006514
006514003001	オーソドックスRPG	006514003
006514003002	アクションRPG	006514003
006514003003	アドベンチャーRPG	006514003
006514003004	シミュレーションRPG	006514003
006514003005	ダンジョンRPG	006514003
006514003006	その他	006514003
006514004	シミュレーション	006514
006514004001	育成シミュレーション	006514004
006514004002	恋愛シミュレーション	006514004
006514004003	歴史・戦略シミュレーション	006514004
006514004005	経営・設計シミュレーション	006514004
006514004006	パチンコシミュレーション	006514004
006514004007	その他	006514004
006514005	格闘・アクション	006514
006514005001	対戦格闘アクション	006514005
006514005002	アクションゲーム	006514005
006514005003	リズムアクション	006514005
006514005004	その他	006514005
006514006	アドベンチャー	006514
006514006001	アドベンチャー	006514006
006514006002	恋愛アドベンチャー	006514006
006514006003	推理アドベンチャー	006514006
006514006004	その他	006514006
006514007	シューティング	006514
006514007001	縦スクロールシューティング	006514007
006514007002	横スクロールシューティング	006514007
006514007003	3Dシューティング	006514007
006514007004	ファーストパーソンシューティング	006514007
006514007005	その他	006514007
006514008	スポーツ・レース	006514
006514008001	レース	006514008
006514008002	野球	006514008
006514008003	サッカー	006514008
006514008004	テニス	006514008
006514008005	ゴルフ	006514008
006514008006	釣り	006514008
006514008007	競馬	006514008
006514008008	バスケットボール	006514008
006514008009	プロレス	006514008
006514008010	その他	006514008
006514009	テーブル・パズル	006514
006514009001	テーブルゲーム	006514009
006514009002	ボードゲーム	006514009
006514009003	カードゲーム	006514009
006514009004	パズルゲーム	006514009
006514009005	麻雀	006514009
006514009006	将棋	006514009
006514009007	囲碁	006514009
006514009008	その他	006514009
006514010	教育・学習	006514
006514010001	学習	006514010
006514010002	トレーニング	006514010
006514010003	タイピング	006514010
006514010004	その他	006514010
006514011	その他	006514
007	雑誌	000
007601	総合誌	007
007601001	週刊総合誌	007601
007601002	総合誌	007601
007601004	その他	007601
007602	文芸	007
007602001	小説誌	007602
007602002	文芸誌	007602
007602004	詩歌・俳句	007602
007603	専門誌	007
007603001	自然科学	007603
007603002	工学	007603
007603003	医学・看護	007603
007603004	法律・社会	007603
007603005	歴史・地理	007603
007603006	教育語学	007603
007603007	美術・デザイン	007603
007603008	思想・宗教	007603
007603009	教育	007603
007603010	経済	007603
007603011	その他	007603
007603012	建築	007603
007604	ビジネス・投資	007
007604001	ビジネス	007604
007604002	マネー	007604
007604003	社会・時局	007604
007604004	商業	007604
007604005	その他	007604
007605	コンピューター誌	007
007605001	総合誌	007605
007605002	WIN・DOS/V	007605
007605003	MAC	007605
007605004	通信・インターネット	007605
007605006	CG・グラフィック	007605
007605007	プログラミング	007605
007605008	エンタメ	007605
007605009	その他	007605
007606	女性誌	007
007606003	女性ファッション	007606
007606004	ストリートファッション	007606
007606005	美容	007606
007606006	情報誌	007606
007606008	その他	007606
007607	男性誌	007
007607001	ヤング	007607
007607002	グルメ・趣味	007607
007607003	男性ファッション	007607
007607004	モノ情報誌	007607
007607005	その他	007607
007608	生活・健康	007
007608001	総合	007608
007608003	健康・家庭医学	007608
007608004	住宅	007608
007608005	インテリア	007608
007608006	ライフスタイル	007608
007608007	その他	007608
007609	情報誌	007
007609001	タウン情報	007609
007609002	就職・求人情報	007609
007609004	住宅情報	007609
007609005	その他	007609
007610	結婚・出産・子育て	007
007610001	結婚	007610
007610002	出産	007610
007610003	育児	007610
007610004	その他	007610
007611	旅行・アウトドア	007
007611001	旅行誌	007611
007611002	時刻表	007611
007611004	タウン情報	007611
007611005	エリア別	007611
007611006	目的別	007611
007611007	海外	007611
007611008	アウトドア	007611
007611009	登山・ハイキング	007611
007611010	その他	007611
007612	料理・グルメ情報	007
007612001	料理全般	007612
007612002	グルメ情報	007612
007612004	おかず	007612
007612005	パン・ケーキ・お菓子	007612
007612006	酒	007612
007612007	その他	007612
007613	手芸・編物	007
007613001	服飾	007613
007613002	手芸	007613
007613003	編物	007613
007613004	パッチワーク	007613
007613005	その他	007613
007614	スポーツ誌	007
007614001	総合	007614
007614002	ゴルフ	007614
007614003	フィールド競技	007614
007614004	マリンスポーツ	007614
007614005	格闘技	007614
007614006	屋内スポーツ	007614
007614007	ウインタースポーツ	007614
007614008	フィットネス	007614
007614009	野球	007614
007614010	サッカー	007614
007614011	テニス	007614
007614012	ダンス	007614
007614013	その他	007614
007615	テキスト	007
007615001	語学テキスト	007615
007615002	語学カセット・ＣＤ	007615
007615003	テレビ趣味講座	007615
007615004	テレビ教育講座	007615
007615005	語学一般	007615
007615006	進学誌	007615
007615007	その他	007615
007616	幼児・児童・絵本	007
007616001	幼児	007616
007616004	絵本	007616
007616005	その他	007616
007616006	児童	007616
007617	音楽・芸能	007
007617001	音楽	007617
007617002	アイドル	007617
007617003	芸能・映画	007617
007617004	テレビ情報	007617
007617007	大衆・娯楽	007617
007617008	その他	007617
007618	コミック・アニメ	007
007618001	青年	007618
007618002	4コマ	007618
007618003	少年	007618
007618007	少女	007618
007618008	レディース	007618
007618009	アニメ	007618
007618010	声優	007618
007618011	その他	007618
007619	ゲーム	007
007619001	ソフトデータ誌	007619
007619002	攻略誌	007619
007619003	アーケード	007619
007619004	その他	007619
007620	車・バイク	007
007620001	バイク	007620
007620002	車総合	007620
007620003	中古車情報	007620
007620004	外車情報	007620
007620005	モータースポーツ	007620
007620006	4WD・RV	007620
007620007	チューニング・ドレスアップ	007620
007620008	その他	007620
007621	趣味	007
007621001	カメラ・ビデオ	007621
007621002	園芸	007621
007621003	書道・茶道・華道	007621
007621004	フラワーアレンジメント	007621
007621005	パズルゲーム・クイズ	007621
007621006	ペット・動物	007621
007621007	パチンコ・パチスロ	007621
007621008	ギャンブル	007621
007621009	ホビー・サイエンス	007621
007621010	アウトドア	007621
007621011	釣り	007621
007621012	くじ・懸賞	007621
007621013	競馬	007621
007621014	ミリタリー	007621
007621015	ラジコン・無線	007621
007621016	鉄道	007621
007621017	オーディオ・ビジュアル	007621
007621018	囲碁・将棋	007621
007621019	その他	007621
007623	その他	007
007624	アダルト	007
007624001	実話・風俗誌	007624
007624002	アダルトコミック誌	007624
007624003	アダルト写真誌	007624
007624004	その他アダルト誌	007624
007624005	アダルトゲーム情報	007624
007624006	アダルトビデオ・DVD情報	007624
007624007	アダルト読み物	007624
007624008	女性向け	007624
007624009	ゲイ	007624
007624010	マニア物	007624
007625	ティーンズ	007
007626	付録付き雑誌	007
007626001	女性誌	007626
007626002	男性誌	007626
007626003	モノ情報誌 	007626
007626004	その他	007626
007627	資格・求人・キャリア	007
007628	携帯電話・スマートフォン・アプリ	007
007629	ボーイズラブ（BL）	007
